duration,source_ip,destination_ip,syn_bit,ack_bit,fin_bit,packet_size,pps,sequence_number,is_attack
0.10612630844116211,192.168.1.17,54.210.196.203,True,False,False,66,621.9004596451342,714806287,0
0.0569453239440918,54.210.196.203,192.168.1.17,False,True,False,60,1053.6422632156284,0,1
0.057846784591674805,54.210.196.203,192.168.1.17,False,True,False,60,1037.2227328368235,0,1
0.01425623893737793,192.168.1.17,54.210.196.203,True,False,False,66,4629.552036123422,786128779,1
0.09123396873474121,192.168.1.17,54.210.196.203,True,False,False,66,723.4147644271853,1597723210,0
0.07499217987060547,192.168.1.17,54.210.196.203,True,False,False,66,880.0917657531634,791161616,0
0.06109762191772461,192.168.1.17,54.210.196.203,True,False,False,66,1080.2384434680132,3949978422,1
0.08946084976196289,54.210.196.203,192.168.1.17,False,True,False,60,670.6844408436516,0,0
0.05706501007080078,54.210.196.203,192.168.1.17,False,True,False,60,1051.4323913297792,0,1
0.09135699272155762,54.210.196.203,192.168.1.17,False,True,False,60,656.7641754897842,0,0
0.05899453163146973,192.168.1.17,54.210.196.203,True,False,False,66,1118.7477580514142,1775822445,1
0.029447555541992188,192.168.1.17,54.210.196.203,True,False,False,66,2241.272621283762,3592468771,1
0.07463669776916504,192.168.1.17,54.210.196.203,True,False,False,66,884.2834955550089,3078112475,0
0.08833670616149902,192.168.1.17,54.210.196.203,True,False,False,66,747.1412832547481,810684173,0
0.10698080062866211,192.168.1.17,54.210.196.203,True,False,False,66,616.93312830113,1374192493,0
0.045209407806396484,192.168.1.17,54.210.196.203,True,False,False,66,1459.8731370832497,1570666853,1
0.028573989868164062,192.168.1.17,54.210.196.203,True,False,False,66,2309.7929377211135,1981152544,1
0.09172558784484863,192.168.1.17,54.210.196.203,True,False,False,66,719.5374982130093,3364408756,0
0.043975114822387695,192.168.1.17,54.210.196.203,True,False,False,66,1500.8488384071131,4141431895,1
0.08986687660217285,192.168.1.17,54.210.196.203,True,False,False,66,734.4196493238779,1021219540,0
0.06184530258178711,192.168.1.17,54.210.196.203,True,False,False,66,1067.178867994356,1446703752,1
0.059328317642211914,192.168.1.17,54.210.196.203,True,False,False,66,1112.4535908471676,2105926848,1
0.04525160789489746,192.168.1.17,54.210.196.203,True,False,False,66,1458.5117097561103,2519389485,1
0.07564711570739746,192.168.1.17,54.210.196.203,True,False,False,66,872.4721277581496,427141568,0
0.08652877807617188,192.168.1.17,54.210.196.203,True,False,False,66,762.7520169289777,1704035264,0
0.07776951789855957,192.168.1.17,54.210.196.203,True,False,False,66,848.6615551106873,4255162391,0
0.07399272918701172,192.168.1.17,54.210.196.203,True,False,False,66,891.9795326536662,3511139810,0
0.043990135192871094,192.168.1.17,54.210.196.203,True,False,False,66,1500.3363756585081,2503606626,1
0.08999943733215332,192.168.1.17,54.210.196.203,True,False,False,66,733.3379180629694,3848088415,0
0.06407332420349121,192.168.1.17,54.210.196.203,True,False,False,66,1030.0698585637579,3247368916,1
0.011011600494384766,192.168.1.17,54.210.196.203,True,False,False,66,5993.679123543931,834554613,1
0.09000349044799805,192.168.1.17,54.210.196.203,True,False,False,66,733.3048937489073,3643149153,0
0.08890151977539062,192.168.1.17,54.210.196.203,True,False,False,66,742.3945076163914,2761929738,0
0.011219263076782227,192.168.1.17,54.210.196.203,True,False,False,66,5882.739316148501,3356554497,1
0.07511186599731445,192.168.1.17,54.210.196.203,True,False,False,66,878.689393795113,2629863597,0
0.04500007629394531,192.168.1.17,54.210.196.203,True,False,False,66,1466.6641800534057,307737228,1
0.030164480209350586,192.168.1.17,54.210.196.203,True,False,False,66,2188.003888743983,3517848827,1
0.04399919509887695,192.168.1.17,54.210.196.203,True,False,False,66,1500.0274403129843,3286511871,1
0.07500529289245605,192.168.1.17,54.210.196.203,True,False,False,66,879.9379011109522,4162148838,0
0.05941057205200195,192.168.1.17,54.210.196.203,True,False,False,66,1110.9133899978328,450598022,1
0.04801630973815918,192.168.1.17,54.210.196.203,True,False,False,66,1374.5329526552298,2491764581,1
0.04009437561035156,192.168.1.17,54.210.196.203,True,False,False,66,1646.116169544741,689649833,1
0.10443520545959473,192.168.1.17,54.210.196.203,True,False,False,66,631.970796720795,3204713474,0
0.07199525833129883,192.168.1.17,54.210.196.203,True,False,False,66,916.7270391098454,3100000612,0
0.043001651763916016,192.168.1.17,54.210.196.203,True,False,False,66,1534.8247635311207,2222337223,1
0.043916940689086914,192.168.1.17,54.210.196.203,True,False,False,66,1502.8369227094315,1020845078,1
0.09171748161315918,192.168.1.17,54.210.196.203,True,False,False,66,719.6010928251505,2740947122,0
0.09348177909851074,192.168.1.17,54.210.196.203,True,False,False,66,706.0199392487968,3349755070,0
0.013997793197631836,192.168.1.17,54.210.196.203,True,False,False,66,4715.028938359081,217723651,1
0.045087575912475586,192.168.1.17,54.210.196.203,True,False,False,66,1463.8178847343625,3725041387,1
0.06100201606750488,192.168.1.17,54.210.196.203,True,False,False,66,1081.9314549696905,753578615,1
